s_id,r_id,o_id,confidence,source
377,3,8,1.0,extracted
379,0,380,1.0,extracted
379,1,2,1.0,extracted
379,3,4,1.0,extracted
379,2,7,1.0,extracted
379,3,8,1.0,extracted
381,0,382,1.0,extracted
381,1,2,1.0,extracted
381,3,4,1.0,extracted
381,2,7,1.0,extracted
381,3,8,1.0,extracted
383,0,384,1.0,extracted
383,1,2,1.0,extracted
383,2,3,1.0,extracted
383,3,4,1.0,extracted
383,2,6,1.0,extracted
383,2,7,1.0,extracted
385,0,386,1.0,extracted
385,1,2,1.0,extracted
385,2,3,1.0,extracted
385,3,4,1.0,extracted
385,2,6,1.0,extracted
385,2,7,1.0,extracted
387,0,388,1.0,extracted
387,1,2,1.0,extracted
387,2,3,1.0,extracted
387,2,27,1.0,extracted
387,2,6,1.0,extracted
387,2,7,1.0,extracted
389,0,390,1.0,extracted
389,1,2,1.0,extracted
389,2,3,1.0,extracted
389,2,27,1.0,extracted
389,2,6,1.0,extracted
389,2,7,1.0,extracted
391,0,392,1.0,extracted
391,1,2,1.0,extracted
391,2,3,1.0,extracted
391,3,4,1.0,extracted
391,2,6,1.0,extracted
391,2,72,1.0,extracted
391,2,7,1.0,extracted
391,3,8,1.0,extracted
393,0,394,1.0,extracted
393,1,2,1.0,extracted
393,2,3,1.0,extracted
393,3,4,1.0,extracted
393,2,6,1.0,extracted
393,2,72,1.0,extracted
393,2,7,1.0,extracted
393,3,8,1.0,extracted
395,0,396,1.0,extracted
395,1,2,1.0,extracted
395,4,104,1.0,extracted
395,4,172,1.0,extracted
395,2,5,1.0,extracted
397,0,398,1.0,extracted
397,1,2,1.0,extracted
397,4,104,1.0,extracted
397,4,172,1.0,extracted
397,2,5,1.0,extracted
399,0,400,1.0,extracted
399,1,2,1.0,extracted
399,2,3,1.0,extracted
399,4,17,1.0,extracted
399,2,27,1.0,extracted
399,2,18,1.0,extracted
399,3,4,1.0,extracted
399,2,6,1.0,extracted
399,2,7,1.0,extracted
401,0,402,1.0,extracted
401,1,2,1.0,extracted
401,2,3,1.0,extracted
401,4,17,1.0,extracted
401,2,27,1.0,extracted
401,2,18,1.0,extracted
401,3,4,1.0,extracted
401,2,6,1.0,extracted
401,2,7,1.0,extracted
403,0,404,1.0,extracted
403,1,2,1.0,extracted
403,2,3,1.0,extracted
403,2,6,1.0,extracted
403,2,7,1.0,extracted
405,0,406,1.0,extracted
405,1,2,1.0,extracted
405,2,3,1.0,extracted
405,2,6,1.0,extracted
405,2,7,1.0,extracted
407,0,408,1.0,extracted
407,1,2,1.0,extracted
407,3,4,1.0,extracted
407,3,8,1.0,extracted
409,0,410,1.0,extracted
409,1,2,1.0,extracted
409,3,4,1.0,extracted
409,3,8,1.0,extracted
411,0,412,1.0,extracted
411,1,2,1.0,extracted
413,0,414,1.0,extracted
413,1,2,1.0,extracted
415,0,416,1.0,extracted
415,1,2,1.0,extracted
415,3,4,1.0,extracted
417,0,418,1.0,extracted
417,1,2,1.0,extracted
417,3,4,1.0,extracted
419,0,420,1.0,extracted
419,1,2,1.0,extracted
419,2,3,1.0,extracted
419,2,6,1.0,extracted
419,2,7,1.0,extracted
421,0,422,1.0,extracted
421,1,2,1.0,extracted
421,2,3,1.0,extracted
421,2,6,1.0,extracted
421,2,7,1.0,extracted
423,0,424,1.0,extracted
423,1,2,1.0,extracted
423,2,3,1.0,extracted
423,4,17,1.0,extracted
423,2,27,1.0,extracted
423,2,18,1.0,extracted
423,3,4,1.0,extracted
423,2,6,1.0,extracted
423,4,186,1.0,extracted
423,2,7,1.0,extracted
425,0,426,1.0,extracted
425,1,2,1.0,extracted
425,2,3,1.0,extracted
425,4,17,1.0,extracted
425,2,27,1.0,extracted
425,2,18,1.0,extracted
425,3,4,1.0,extracted
425,2,6,1.0,extracted
425,4,186,1.0,extracted
425,2,7,1.0,extracted
427,0,428,1.0,extracted
427,1,2,1.0,extracted
427,2,121,1.0,extracted
429,0,430,1.0,extracted
429,1,2,1.0,extracted
429,2,3,1.0,extracted
429,2,72,1.0,extracted
429,2,7,1.0,extracted
429,2,41,1.0,extracted
431,0,432,1.0,extracted
431,1,2,1.0,extracted
431,2,3,1.0,extracted
431,2,71,1.0,extracted
431,4,104,1.0,extracted
431,3,4,1.0,extracted
431,4,172,1.0,extracted
431,2,6,1.0,extracted
431,2,7,1.0,extracted
431,2,41,1.0,extracted
431,3,246,1.0,extracted
433,0,434,1.0,extracted
433,1,2,1.0,extracted
433,2,3,1.0,extracted
433,2,71,1.0,extracted
433,4,104,1.0,extracted
433,3,4,1.0,extracted
433,4,172,1.0,extracted
433,2,6,1.0,extracted
433,2,7,1.0,extracted
433,2,41,1.0,extracted
433,3,246,1.0,extracted
435,0,436,1.0,extracted
435,1,2,1.0,extracted
435,2,3,1.0,extracted
435,4,95,1.0,extracted
435,2,27,1.0,extracted
435,4,104,1.0,extracted
435,2,18,1.0,extracted
435,2,6,1.0,extracted
435,2,7,1.0,extracted
437,0,438,1.0,extracted
437,1,2,1.0,extracted
437,2,3,1.0,extracted
437,2,6,1.0,extracted
437,2,7,1.0,extracted
439,0,440,1.0,extracted
439,1,2,1.0,extracted
439,2,3,1.0,extracted
439,2,6,1.0,extracted
439,2,7,1.0,extracted
441,0,442,1.0,extracted
441,1,2,1.0,extracted
441,2,3,1.0,extracted
441,3,4,1.0,extracted
441,2,7,1.0,extracted
441,3,8,1.0,extracted
443,0,444,1.0,extracted
443,1,2,1.0,extracted
443,2,3,1.0,extracted
443,3,4,1.0,extracted
443,2,7,1.0,extracted
443,3,8,1.0,extracted
445,0,446,1.0,extracted
445,1,2,1.0,extracted
447,0,448,1.0,extracted
447,1,2,1.0,extracted
449,0,450,1.0,extracted
449,4,70,1.0,extracted
449,2,71,1.0,extracted
449,3,4,1.0,extracted
449,2,6,1.0,extracted
449,2,7,1.0,extracted
449,3,8,1.0,extracted
451,0,452,1.0,extracted
451,4,70,1.0,extracted
451,2,71,1.0,extracted
451,3,4,1.0,extracted
451,2,6,1.0,extracted
451,2,7,1.0,extracted
451,3,8,1.0,extracted
453,0,454,1.0,extracted
453,1,2,1.0,extracted
453,2,3,1.0,extracted
453,2,18,1.0,extracted
453,4,40,1.0,extracted
453,2,7,1.0,extracted
453,2,41,1.0,extracted
455,0,456,1.0,extracted
455,1,2,1.0,extracted
455,2,3,1.0,extracted
455,2,18,1.0,extracted
455,4,40,1.0,extracted
455,2,7,1.0,extracted
455,2,41,1.0,extracted
457,0,458,1.0,extracted
457,1,2,1.0,extracted
457,2,3,1.0,extracted
457,2,18,1.0,extracted
457,4,40,1.0,extracted
457,2,7,1.0,extracted
457,2,41,1.0,extracted
459,0,460,1.0,extracted
459,1,2,1.0,extracted
459,2,3,1.0,extracted
459,4,70,1.0,extracted
459,2,71,1.0,extracted
459,3,4,1.0,extracted
459,2,6,1.0,extracted
459,2,7,1.0,extracted
461,0,462,1.0,extracted
461,1,2,1.0,extracted
461,2,3,1.0,extracted
461,4,70,1.0,extracted
461,2,71,1.0,extracted
461,3,4,1.0,extracted
461,2,6,1.0,extracted
461,2,7,1.0,extracted
463,0,464,1.0,extracted
463,1,2,1.0,extracted
463,2,3,1.0,extracted
463,4,70,1.0,extracted
463,2,71,1.0,extracted
463,3,4,1.0,extracted
463,2,6,1.0,extracted
463,2,7,1.0,extracted
465,0,466,1.0,extracted
465,1,2,1.0,extracted
465,2,3,1.0,extracted
465,4,70,1.0,extracted
465,2,71,1.0,extracted
465,3,4,1.0,extracted
465,2,6,1.0,extracted
465,2,7,1.0,extracted
467,0,468,1.0,extracted
467,1,2,1.0,extracted
467,2,3,1.0,extracted
467,2,18,1.0,extracted
467,3,4,1.0,extracted
467,2,5,1.0,extracted
467,2,7,1.0,extracted
469,0,470,1.0,extracted
469,1,2,1.0,extracted
469,2,3,1.0,extracted
469,2,18,1.0,extracted
469,3,4,1.0,extracted
469,2,5,1.0,extracted
469,2,7,1.0,extracted
471,0,472,1.0,extracted
471,1,2,1.0,extracted
471,4,28,1.0,extracted
471,3,246,1.0,extracted
473,0,474,1.0,extracted
473,1,2,1.0,extracted
473,4,28,1.0,extracted
473,3,246,1.0,extracted
475,0,476,1.0,extracted
475,1,2,1.0,extracted
475,4,28,1.0,extracted
475,3,246,1.0,extracted
477,0,478,1.0,extracted
477,1,2,1.0,extracted
477,2,3,1.0,extracted
477,4,17,1.0,extracted
477,4,70,1.0,extracted
477,2,27,1.0,extracted
477,2,6,1.0,extracted
477,2,7,1.0,extracted
479,0,480,1.0,extracted
479,1,2,1.0,extracted
479,2,3,1.0,extracted
479,4,17,1.0,extracted
479,4,70,1.0,extracted
479,2,27,1.0,extracted
479,2,6,1.0,extracted
479,2,7,1.0,extracted
481,0,482,1.0,extracted
481,1,2,1.0,extracted
481,2,3,1.0,extracted
481,2,71,1.0,extracted
481,2,18,1.0,extracted
481,4,40,1.0,extracted
483,0,484,1.0,extracted
483,1,2,1.0,extracted
483,2,3,1.0,extracted
483,2,71,1.0,extracted
483,2,18,1.0,extracted
483,4,40,1.0,extracted
485,0,486,1.0,extracted
485,1,2,1.0,extracted
485,4,17,1.0,extracted
485,2,71,1.0,extracted
485,2,27,1.0,extracted
485,2,18,1.0,extracted
485,2,6,1.0,extracted
485,2,7,1.0,extracted
487,0,488,1.0,extracted
487,1,2,1.0,extracted
487,2,3,1.0,extracted
487,3,4,1.0,extracted
489,0,490,1.0,extracted
489,1,2,1.0,extracted
489,2,3,1.0,extracted
489,3,4,1.0,extracted
491,0,492,1.0,extracted
491,1,2,1.0,extracted
491,2,3,1.0,extracted
491,2,18,1.0,extracted
491,2,6,1.0,extracted
491,2,7,1.0,extracted
493,0,494,1.0,extracted
493,1,2,1.0,extracted
493,2,3,1.0,extracted
493,2,18,1.0,extracted
493,2,6,1.0,extracted
493,2,7,1.0,extracted
495,0,496,1.0,extracted
495,4,26,1.0,extracted
495,4,104,1.0,extracted
495,3,4,1.0,extracted
497,0,498,1.0,extracted
497,4,26,1.0,extracted
497,4,104,1.0,extracted
497,3,4,1.0,extracted
499,0,500,1.0,extracted
499,1,2,1.0,extracted
499,2,3,1.0,extracted
499,4,104,1.0,extracted
499,3,4,1.0,extracted
499,4,172,1.0,extracted
499,2,6,1.0,extracted
499,2,7,1.0,extracted
499,3,8,1.0,extracted
501,0,502,1.0,extracted
501,1,2,1.0,extracted
501,2,3,1.0,extracted
501,4,104,1.0,extracted
501,3,4,1.0,extracted
501,4,172,1.0,extracted
501,2,6,1.0,extracted
501,2,7,1.0,extracted
501,3,8,1.0,extracted
503,0,504,1.0,extracted
503,2,3,1.0,extracted
503,4,70,1.0,extracted
503,2,6,1.0,extracted
503,2,72,1.0,extracted
503,2,7,1.0,extracted
505,0,506,1.0,extracted
505,2,3,1.0,extracted
505,4,70,1.0,extracted
505,2,6,1.0,extracted
505,2,72,1.0,extracted
505,2,7,1.0,extracted
507,0,508,1.0,extracted
507,2,3,1.0,extracted
507,4,70,1.0,extracted
507,2,71,1.0,extracted
507,2,18,1.0,extracted
507,3,4,1.0,extracted
507,2,6,1.0,extracted
507,2,161,1.0,extracted
507,2,7,1.0,extracted
507,2,19,1.0,extracted
509,0,510,1.0,extracted
509,2,3,1.0,extracted
509,4,70,1.0,extracted
509,2,71,1.0,extracted
509,2,18,1.0,extracted
509,3,4,1.0,extracted
509,2,6,1.0,extracted
509,2,161,1.0,extracted
509,2,7,1.0,extracted
509,2,19,1.0,extracted
511,0,512,1.0,extracted
511,1,2,1.0,extracted
511,2,3,1.0,extracted
511,2,18,1.0,extracted
511,2,6,1.0,extracted
511,2,7,1.0,extracted
513,0,514,1.0,extracted
513,1,2,1.0,extracted
513,2,3,1.0,extracted
513,2,18,1.0,extracted
513,2,6,1.0,extracted
513,2,7,1.0,extracted
515,0,516,1.0,extracted
515,1,2,1.0,extracted
515,3,4,1.0,extracted
515,3,8,1.0,extracted
517,0,518,1.0,extracted
517,1,2,1.0,extracted
517,3,4,1.0,extracted
517,3,8,1.0,extracted
519,0,520,1.0,extracted
519,1,2,1.0,extracted
519,2,3,1.0,extracted
519,2,7,1.0,extracted
519,2,19,1.0,extracted
521,0,522,1.0,extracted
521,1,2,1.0,extracted
521,2,3,1.0,extracted
521,2,18,1.0,extracted
521,2,6,1.0,extracted
521,2,7,1.0,extracted
523,0,524,1.0,extracted
523,1,2,1.0,extracted
523,2,3,1.0,extracted
523,2,18,1.0,extracted
523,2,6,1.0,extracted
523,2,7,1.0,extracted
525,0,526,1.0,extracted
525,1,2,1.0,extracted
525,2,3,1.0,extracted
525,2,27,1.0,extracted
525,2,18,1.0,extracted
525,2,5,1.0,extracted
525,4,40,1.0,extracted
525,2,6,1.0,extracted
525,2,7,1.0,extracted
527,0,528,1.0,extracted
527,1,2,1.0,extracted
527,2,3,1.0,extracted
527,2,27,1.0,extracted
527,2,18,1.0,extracted
527,2,5,1.0,extracted
527,4,40,1.0,extracted
527,2,6,1.0,extracted
527,2,7,1.0,extracted
529,0,530,1.0,extracted
529,1,2,1.0,extracted
529,3,4,1.0,extracted
529,3,8,1.0,extracted
531,0,532,1.0,extracted
531,1,2,1.0,extracted
531,3,4,1.0,extracted
531,3,8,1.0,extracted
533,0,534,1.0,extracted
533,1,2,1.0,extracted
533,3,4,1.0,extracted
533,4,172,1.0,extracted
533,2,121,1.0,extracted
533,3,8,1.0,extracted
535,0,536,1.0,extracted
535,1,2,1.0,extracted
535,3,4,1.0,extracted
535,4,172,1.0,extracted
535,2,121,1.0,extracted
535,3,8,1.0,extracted
537,0,538,1.0,extracted
537,1,2,1.0,extracted
537,4,95,1.0,extracted
537,4,104,1.0,extracted
537,3,4,1.0,extracted
537,2,6,1.0,extracted
537,2,7,1.0,extracted
539,0,540,1.0,extracted
539,1,2,1.0,extracted
539,4,95,1.0,extracted
539,4,104,1.0,extracted
539,3,4,1.0,extracted
539,2,6,1.0,extracted
539,2,7,1.0,extracted
541,0,542,1.0,extracted
541,1,2,1.0,extracted
541,2,3,1.0,extracted
541,3,4,1.0,extracted
541,2,6,1.0,extracted
541,2,7,1.0,extracted
541,3,8,1.0,extracted
543,0,544,1.0,extracted
543,1,2,1.0,extracted
543,2,3,1.0,extracted
543,4,104,1.0,extracted
543,3,4,1.0,extracted
543,2,72,1.0,extracted
543,2,7,1.0,extracted
543,3,8,1.0,extracted
545,0,546,1.0,extracted
545,1,2,1.0,extracted
545,2,3,1.0,extracted
545,4,104,1.0,extracted
545,3,4,1.0,extracted
545,2,72,1.0,extracted
545,2,7,1.0,extracted
545,3,8,1.0,extracted
547,0,548,1.0,extracted
547,1,2,1.0,extracted
547,2,3,1.0,extracted
547,2,6,1.0,extracted
547,2,7,1.0,extracted
549,0,550,1.0,extracted
549,1,2,1.0,extracted
549,2,3,1.0,extracted
549,2,6,1.0,extracted
549,2,7,1.0,extracted
551,0,552,1.0,extracted
551,1,2,1.0,extracted
551,2,3,1.0,extracted
551,2,6,1.0,extracted
551,2,7,1.0,extracted
553,0,554,1.0,extracted
553,1,2,1.0,extracted
553,2,3,1.0,extracted
553,2,18,1.0,extracted
553,2,6,1.0,extracted
553,2,7,1.0,extracted
555,0,556,1.0,extracted
555,1,2,1.0,extracted
555,2,3,1.0,extracted
555,2,18,1.0,extracted
555,2,6,1.0,extracted
555,2,7,1.0,extracted
557,0,558,1.0,extracted
557,1,2,1.0,extracted
557,2,3,1.0,extracted
557,2,37,1.0,extracted
557,4,95,1.0,extracted
557,4,104,1.0,extracted
557,2,6,1.0,extracted
557,2,7,1.0,extracted
557,4,263,1.0,extracted
559,0,560,1.0,extracted
559,1,2,1.0,extracted
559,2,3,1.0,extracted
559,2,37,1.0,extracted
559,4,95,1.0,extracted
559,4,104,1.0,extracted
559,2,6,1.0,extracted
559,2,7,1.0,extracted
559,4,263,1.0,extracted
561,0,562,1.0,extracted
561,2,71,1.0,extracted
561,4,95,1.0,extracted
561,2,18,1.0,extracted
561,2,6,1.0,extracted
563,0,564,1.0,extracted
563,2,71,1.0,extracted
563,4,95,1.0,extracted
563,2,18,1.0,extracted
563,2,6,1.0,extracted
565,0,566,1.0,extracted
565,1,2,1.0,extracted
565,2,3,1.0,extracted
565,4,17,1.0,extracted
565,4,38,1.0,extracted
565,2,71,1.0,extracted
565,2,6,1.0,extracted
565,2,7,1.0,extracted
567,0,568,1.0,extracted
567,1,2,1.0,extracted
567,2,3,1.0,extracted
567,4,17,1.0,extracted
567,4,38,1.0,extracted
567,2,71,1.0,extracted
567,2,6,1.0,extracted
567,2,7,1.0,extracted
569,0,570,1.0,extracted
569,4,40,1.0,extracted
569,2,6,1.0,extracted
569,2,7,1.0,extracted
571,0,572,1.0,extracted
571,4,40,1.0,extracted
571,2,6,1.0,extracted
571,2,7,1.0,extracted
573,0,574,1.0,extracted
573,1,2,1.0,extracted
573,2,3,1.0,extracted
573,4,17,1.0,extracted
573,4,70,1.0,extracted
573,2,27,1.0,extracted
573,2,72,1.0,extracted
573,2,7,1.0,extracted
573,3,8,1.0,extracted
575,0,576,1.0,extracted
575,1,2,1.0,extracted
575,2,3,1.0,extracted
575,3,4,1.0,extracted
575,2,5,1.0,extracted
575,2,6,1.0,extracted
575,2,7,1.0,extracted
575,3,8,1.0,extracted
577,0,578,1.0,extracted
577,1,2,1.0,extracted
577,2,3,1.0,extracted
577,3,4,1.0,extracted
577,2,5,1.0,extracted
577,2,6,1.0,extracted
577,2,7,1.0,extracted
577,3,8,1.0,extracted
579,0,580,1.0,extracted
579,1,2,1.0,extracted
579,2,3,1.0,extracted
579,3,4,1.0,extracted
579,2,5,1.0,extracted
579,2,6,1.0,extracted
579,2,7,1.0,extracted
579,3,8,1.0,extracted
581,0,582,1.0,extracted
581,1,2,1.0,extracted
581,2,3,1.0,extracted
581,2,18,1.0,extracted
581,2,5,1.0,extracted
581,2,7,1.0,extracted
583,0,584,1.0,extracted
583,1,2,1.0,extracted
583,2,3,1.0,extracted
583,2,18,1.0,extracted
583,2,5,1.0,extracted
583,2,7,1.0,extracted
585,0,586,1.0,extracted
585,1,2,1.0,extracted
585,2,3,1.0,extracted
585,3,4,1.0,extracted
585,2,5,1.0,extracted
585,2,6,1.0,extracted
585,2,7,1.0,extracted
587,0,588,1.0,extracted
587,1,2,1.0,extracted
587,2,3,1.0,extracted
587,3,4,1.0,extracted
587,2,5,1.0,extracted
587,2,6,1.0,extracted
587,2,7,1.0,extracted
589,0,590,1.0,extracted
589,1,2,1.0,extracted
589,4,95,1.0,extracted
589,2,39,1.0,extracted
589,2,6,1.0,extracted
591,0,592,1.0,extracted
591,1,2,1.0,extracted
591,4,95,1.0,extracted
591,2,39,1.0,extracted
591,2,6,1.0,extracted
593,0,594,1.0,extracted
593,1,2,1.0,extracted
593,2,3,1.0,extracted
593,3,4,1.0,extracted
593,2,7,1.0,extracted
593,3,8,1.0,extracted
595,0,596,1.0,extracted
595,1,2,1.0,extracted
595,2,3,1.0,extracted
595,3,4,1.0,extracted
595,2,7,1.0,extracted
595,3,8,1.0,extracted
597,0,598,1.0,extracted
597,1,2,1.0,extracted
597,2,5,1.0,extracted
599,0,600,1.0,extracted
599,1,2,1.0,extracted
599,2,5,1.0,extracted
601,0,602,1.0,extracted
601,1,2,1.0,extracted
601,2,3,1.0,extracted
601,2,7,1.0,extracted
603,0,604,1.0,extracted
603,1,2,1.0,extracted
603,2,3,1.0,extracted
603,2,7,1.0,extracted
605,0,606,1.0,extracted
607,0,608,1.0,extracted
609,0,610,1.0,extracted
609,1,2,1.0,extracted
609,2,3,1.0,extracted
609,2,6,1.0,extracted
609,2,7,1.0,extracted
611,0,612,1.0,extracted
611,1,2,1.0,extracted
611,2,3,1.0,extracted
611,2,6,1.0,extracted
611,2,7,1.0,extracted
613,0,614,1.0,extracted
613,1,2,1.0,extracted
613,2,3,1.0,extracted
613,4,70,1.0,extracted
613,2,71,1.0,extracted
613,3,4,1.0,extracted
613,2,7,1.0,extracted
615,0,616,1.0,extracted
615,1,2,1.0,extracted
615,2,3,1.0,extracted
615,4,70,1.0,extracted
615,2,71,1.0,extracted
615,3,4,1.0,extracted
615,2,7,1.0,extracted
617,0,618,1.0,extracted
617,1,2,1.0,extracted
617,2,3,1.0,extracted
617,4,186,1.0,extracted
617,2,7,1.0,extracted
619,0,620,1.0,extracted
619,1,2,1.0,extracted
619,2,3,1.0,extracted
619,4,186,1.0,extracted
619,2,7,1.0,extracted
621,0,622,1.0,extracted
621,1,2,1.0,extracted
621,2,5,1.0,extracted
623,0,624,1.0,extracted
623,1,2,1.0,extracted
623,2,5,1.0,extracted
625,0,626,1.0,extracted
625,1,2,1.0,extracted
627,0,628,1.0,extracted
627,1,2,1.0,extracted
629,0,630,1.0,extracted
631,0,632,1.0,extracted
633,0,634,1.0,extracted
633,3,4,1.0,extracted
633,4,40,1.0,extracted
633,3,8,1.0,extracted
635,0,636,1.0,extracted
635,3,4,1.0,extracted
635,4,40,1.0,extracted
635,3,8,1.0,extracted
637,0,638,1.0,extracted
637,1,2,1.0,extracted
637,2,3,1.0,extracted
637,3,4,1.0,extracted
637,2,6,1.0,extracted
637,2,7,1.0,extracted
637,3,8,1.0,extracted
639,0,640,1.0,extracted
639,1,2,1.0,extracted
639,2,3,1.0,extracted
639,3,4,1.0,extracted
639,2,6,1.0,extracted
639,2,7,1.0,extracted
639,3,8,1.0,extracted
641,0,642,1.0,extracted
641,1,2,1.0,extracted
641,2,3,1.0,extracted
641,4,38,1.0,extracted
641,4,95,1.0,extracted
641,2,6,1.0,extracted
641,2,7,1.0,extracted
641,2,19,1.0,extracted
641,2,41,1.0,extracted
643,0,644,1.0,extracted
643,1,2,1.0,extracted
643,2,3,1.0,extracted
643,4,38,1.0,extracted
643,4,95,1.0,extracted
643,2,6,1.0,extracted
643,2,7,1.0,extracted
643,2,19,1.0,extracted
643,2,41,1.0,extracted
645,0,646,1.0,extracted
645,1,2,1.0,extracted
645,2,5,1.0,extracted
645,2,7,1.0,extracted
645,2,41,1.0,extracted
647,0,648,1.0,extracted
647,1,2,1.0,extracted
647,2,5,1.0,extracted
647,2,7,1.0,extracted
647,2,41,1.0,extracted
649,0,650,1.0,extracted
651,0,652,1.0,extracted
651,1,2,1.0,extracted
651,3,4,1.0,extracted
651,3,8,1.0,extracted
653,0,654,1.0,extracted
653,1,2,1.0,extracted
653,3,4,1.0,extracted
653,3,8,1.0,extracted
655,0,656,1.0,extracted
655,1,2,1.0,extracted
655,2,3,1.0,extracted
655,3,4,1.0,extracted
655,2,5,1.0,extracted
655,2,6,1.0,extracted
655,2,7,1.0,extracted
655,3,8,1.0,extracted
657,0,658,1.0,extracted
657,1,2,1.0,extracted
657,2,3,1.0,extracted
657,3,4,1.0,extracted
657,2,5,1.0,extracted
657,2,6,1.0,extracted
657,2,7,1.0,extracted
657,3,8,1.0,extracted
659,0,660,1.0,extracted
659,1,2,1.0,extracted
659,2,3,1.0,extracted
659,4,95,1.0,extracted
659,2,327,1.0,extracted
659,4,104,1.0,extracted
659,2,7,1.0,extracted
659,3,8,1.0,extracted
661,0,662,1.0,extracted
661,1,2,1.0,extracted
661,2,3,1.0,extracted
661,4,95,1.0,extracted
661,2,327,1.0,extracted
661,4,104,1.0,extracted
661,2,7,1.0,extracted
661,3,8,1.0,extracted
663,0,664,1.0,extracted
663,1,2,1.0,extracted
663,3,4,1.0,extracted
663,3,8,1.0,extracted
665,0,666,1.0,extracted
665,1,2,1.0,extracted
665,2,3,1.0,extracted
665,2,6,1.0,extracted
665,2,7,1.0,extracted
667,0,668,1.0,extracted
667,1,2,1.0,extracted
667,2,3,1.0,extracted
667,2,6,1.0,extracted
667,2,7,1.0,extracted
669,0,670,1.0,extracted
669,1,2,1.0,extracted
669,2,3,1.0,extracted
669,4,70,1.0,extracted
669,2,6,1.0,extracted
669,2,7,1.0,extracted
671,0,672,1.0,extracted
671,1,2,1.0,extracted
671,2,3,1.0,extracted
671,4,70,1.0,extracted
671,2,6,1.0,extracted
671,2,7,1.0,extracted
673,0,674,1.0,extracted
673,1,2,1.0,extracted
673,2,3,1.0,extracted
673,4,318,1.0,extracted
673,2,6,1.0,extracted
673,2,7,1.0,extracted
675,0,676,1.0,extracted
675,1,2,1.0,extracted
675,2,3,1.0,extracted
675,4,318,1.0,extracted
675,2,6,1.0,extracted
675,2,7,1.0,extracted
677,0,678,1.0,extracted
677,1,2,1.0,extracted
677,4,28,1.0,extracted
679,0,680,1.0,extracted
679,1,2,1.0,extracted
679,4,28,1.0,extracted
681,0,682,1.0,extracted
681,1,2,1.0,extracted
681,2,3,1.0,extracted
681,4,318,1.0,extracted
681,2,121,1.0,extracted
683,0,684,1.0,extracted
683,1,2,1.0,extracted
683,2,3,1.0,extracted
683,2,7,1.0,extracted
685,0,686,1.0,extracted
685,1,2,1.0,extracted
685,2,3,1.0,extracted
685,2,7,1.0,extracted
687,0,688,1.0,extracted
687,1,2,1.0,extracted
687,2,3,1.0,extracted
687,2,18,1.0,extracted
687,4,40,1.0,extracted
687,2,7,1.0,extracted
689,0,690,1.0,extracted
689,1,2,1.0,extracted
689,2,3,1.0,extracted
689,2,18,1.0,extracted
689,4,40,1.0,extracted
689,2,7,1.0,extracted
691,0,692,1.0,extracted
691,1,2,1.0,extracted
691,4,70,1.0,extracted
691,3,4,1.0,extracted
691,4,40,1.0,extracted
691,2,6,1.0,extracted
693,0,694,1.0,extracted
693,1,2,1.0,extracted
693,4,70,1.0,extracted
693,3,4,1.0,extracted
693,4,40,1.0,extracted
693,2,6,1.0,extracted
695,0,696,1.0,extracted
695,1,2,1.0,extracted
695,2,3,1.0,extracted
695,3,4,1.0,extracted
695,2,7,1.0,extracted
695,3,8,1.0,extracted
697,0,698,1.0,extracted
697,1,2,1.0,extracted
697,3,4,1.0,extracted
697,2,5,1.0,extracted
697,3,8,1.0,extracted
699,0,700,1.0,extracted
699,1,2,1.0,extracted
699,3,4,1.0,extracted
699,2,5,1.0,extracted
699,3,8,1.0,extracted
701,0,702,1.0,extracted
701,1,2,1.0,extracted
701,2,130,1.0,extracted
701,2,27,1.0,extracted
701,2,18,1.0,extracted
701,4,318,1.0,extracted
701,4,40,1.0,extracted
701,2,6,1.0,extracted
701,2,19,1.0,extracted
703,0,704,1.0,extracted
703,1,2,1.0,extracted
703,2,130,1.0,extracted
703,2,27,1.0,extracted
703,2,18,1.0,extracted
703,4,318,1.0,extracted
703,4,40,1.0,extracted
703,2,6,1.0,extracted
703,2,19,1.0,extracted
705,0,706,1.0,extracted
705,1,2,1.0,extracted
705,2,3,1.0,extracted
705,2,6,1.0,extracted
705,2,7,1.0,extracted
705,3,8,1.0,extracted
707,0,708,1.0,extracted
707,1,2,1.0,extracted
707,2,3,1.0,extracted
707,2,6,1.0,extracted
707,2,7,1.0,extracted
707,3,8,1.0,extracted
709,0,710,1.0,extracted
709,1,2,1.0,extracted
709,3,8,1.0,extracted
711,0,712,1.0,extracted
711,1,2,1.0,extracted
711,3,8,1.0,extracted
713,0,714,1.0,extracted
713,1,2,1.0,extracted
713,2,3,1.0,extracted
713,2,6,1.0,extracted
713,2,7,1.0,extracted
713,3,8,1.0,extracted
715,0,716,1.0,extracted
715,1,2,1.0,extracted
715,2,3,1.0,extracted
715,2,6,1.0,extracted
715,2,7,1.0,extracted
715,3,8,1.0,extracted
717,0,718,1.0,extracted
717,2,130,1.0,extracted
717,2,71,1.0,extracted
717,2,6,1.0,extracted
717,2,7,1.0,extracted
717,3,8,1.0,extracted
719,0,720,1.0,extracted
719,2,130,1.0,extracted
719,2,71,1.0,extracted
719,2,6,1.0,extracted
719,2,7,1.0,extracted
719,3,8,1.0,extracted
721,0,722,1.0,extracted
721,1,2,1.0,extracted
721,3,4,1.0,extracted
721,2,7,1.0,extracted
721,3,8,1.0,extracted
723,0,724,1.0,extracted
